sent_id,sent_text,sent_label1,sent_label2,sent_label3
152-86135-0,tendríamos que luchar por cambiar la legislación que penaliza el auto-consumo energético Comparto este punto.,YES,CLAIM,NONE
152-21041-0,"Cambiar la ley esta genial, pero no es competencia del ayuntamiento, aunque no se aplique tal cual lo que he propuesto, de llegar a los suficientes votos, sale en prensa y crea una opinión pública a favor de medidas similares, quiza mucho mejores.",YES,PREMISE,CONCESSION
152-21891-0,Hay mucha gente en contra de las subvenciones en general.,NO,SPAM,NONE
152-21891-1,Créeme que lo complica innecesariamente.,NO,SPAM,NONE
152-33658-0,¿Qué la gente que está en contra de subvencionar complica el proceso?.,NO,SPAM,NONE
152-33854-0,Que subvencionar complica.,NO,SPAM,NONE
152-33854-1,"Y como tu dices, lo considero innecesario.",NO,SPAM,NONE
152-26859-0,Qué pesaos con lo que es y no es competencia del Ayto!,NO,SPAM,NONE
152-26859-1,"La alcaldesa ha dicho que hagamos todas las propuestas que consideremos y, que si no es competencia del Consistorio, intentará hacerlas llegar a quien corresponda.",NO,SPAM,NONE
152-20576-0,"En muchas viviendas del ensanche de vallecas tiene agua caliente y calefacción central por gas y solar, pero están cerradas por ser paneles termosolares de agua, en vez de fotovoltaicas, sale más caro las revisiones que el ahorro que suponen lad e la legionela es bastante cara además en invierno que cuadno más se usan, no funcionan, en cambio las fotovoltaicas mejoran su rendimento en invierno por el frio, creo que se podría hacer una reforma como el progrma de puesta en servicio de ascensores o renovación de fachadas,",NO,SPAM,NONE
152-20576-1,"podría haber un cambio de esto, porque no es muy difícil el cambio termosolar a fotovoltaica.",NO,SPAM,NONE
152-20576-2,Esto reduciria el impacto ya que ahora solo son de gas y la parte solar no se usa.,NO,SPAM,NONE
152-21896-0,Esto es un problema generado por el chapucerío patrio.,NO,SPAM,NONE
152-21896-1,"También por que al constructor no le ha importado nada lo que contrataba, ¡como no se ve a la hora de comprar! De todas formas dudo mucho que haya alguna para calefacción lo habrán dicho como parte del engaño son para agua caliente sanitaria.",NO,SPAM,NONE
152-21896-2,"Si estuviesen bien hechas funcionarían, estamos en españistan.",NO,SPAM,NONE
152-21179-0,Yo os apoyo ampollare.,NO,SPAM,NONE
152-22115-0,Madrid debería declararse Ciudad por el autoconsumo.,YES,CLAIM,NONE
152-22115-1,No sé si es competencia del Ayunt.,YES,PREMISE,REASON
152-22115-2,"Pero dada la zancadilla que el ministerio y las empresas eléctricas le está poniendo al autoconsumo energético en España, sería un buen mensaje político.",YES,PREMISE,REASON
152-22115-3,"Esto no es una utopía, es una realidad y una libertad ya presente en muchos países donde, por ejemplo, tú puedes llegar a IKea Inglaterra y comprar tu kit solar para autoconsumo.",NO,SPAM,NONE
152-22115-4,"Ikea instala placas en todas sus tiendas del mundo menos en las de España, porque aquí no se lo permiten.",NO,SPAM,NONE
152-22115-5,"Las comunidades podrían tener sus paneles para gastos comunitarios ascensores, luces, piscina, carga coches eléctricos en garaje y particulares.",YES,CLAIM,NONE
152-22115-6,Bravo por tu propuesta.,NO,SPAM,NONE
152-22115-7,Te invito a proponer Madrid por el autoconsumo eléctrico.,YES,CLAIM,NONE
152-22115-8,"Madrid, con ésta candidatura, obtendría el apoyo de la industria solar nacional puntera pero moribunda de otras ciudades españolas y europeas para intentar doblegar a la cerrazón ministerial.",YES,PREMISE,RESULT
152-22163-0,"De momento el titulo parece que funciona, si flaquea lo cambio a ver.",NO,SPAM,NONE
152-22163-1,"Pero tienes razOn en todo, al menos desde mi punto de vista, aunque más util sería que la producción fuera sostenible, nos ahorraríamos toda la parafernalia en cada bloque que tb sale de los recursos naturales.",NO,SPAM,NONE
152-22163-2,Perdon pero estoy en el extranjero y no encuentro las comas.,NO,SPAM,NONE
152-24190-0,Pero que es eso de que podamos generar la energía que necesitamos sin pagar a una empresa privada! estáis locos o que?,NO,SPAM,NONE
152-24190-1,"que van a hacer esos directivos a los que tienen que pagar sueldos multimillonarios, la universidad privada de sus hijos, etc.",NO,SPAM,NONE
152-24190-2,Además si en España no tenemos apenas horas de sol.,NO,SPAM,NONE
152-28636-0,Siempre que se respete a pensionistas y gente sin ingresos que no pueden financiar esto.,NO,SPAM,NONE
152-31282-0,Apoyo la propuesta.,NO,SPAM,NONE
152-31282-1,Creo también que debemos estar activos frente a las penalizaciones que desde el Gobierno Central se están estableciendo para el autoconsumo de energía eléctrica.,YES,CLAIM,NONE
152-31282-2,Una vez más las leyes en contra de la ciudadanía y a favor de los poderosos.,NO,SPAM,NONE
152-31398-0,Pensionistas y parados no pueden pagar esa inversión ni su mantenimiento o reparaciones.,YES,CLAIM,NONE
152-31398-1,O si inviertes en algo y después te quedas en paro.,NO,SPAM,NONE
152-31476-0,Hoy se ha aprobado el impuesto al sol En los comentarios he puesto unos números sobre lo que se puede esperar de la fotovoltaica.,NO,SPAM,NONE
152-31504-0,Han secuestrado el Sol.,NO,SPAM,NONE
152-31504-1,Hay una campaña para liberarlo: #LiberaAlSol.,NO,SPAM,NONE
152-31498-0,Esta otra propuesta pide que sea obligatorio: https: //decide.,NO,SPAM,NONE
152-32317-0,Propuestas sostenibles que crean empleo y mejoran elmedioambiente: https: //decide.,NO,SPAM,NONE
152-32339-0,"Estoy de acuerdo con la propuesta, la pena es la nueva ley que existe, impuestos y más impuestos, espero que algún día esta propuesta sea una realidad no un metodo de ingresar dinero por impuestos.",NO,SPAM,NONE
152-39226-0,"En realidad, España genera mucha electricidad ya.",YES,CLAIM,NONE
152-39226-1,"Incluso creo que tenemos excedentes lo que hace más sangrante el abusivo precio de la electricidad, pero eso es otro asunto Nuestro problema de dependencia energética y de CO2 no lo generan las casas, sino los coches, que gastan petróleo, y de eso no nos sobra.",YES,PREMISE,ADDITION
152-45448-0,Esta propuesta debería de ir acompañada de un mejor aislamiento y eficiencia energética de las viviendas.,YES,CLAIM,NONE
152-45448-1,No se trata sólo de buscar fuentes de energía alternativas renovables sino de ahorrar también en el gasto energético.,YES,PREMISE,PRECISION
152-53954-0,En los últimos años se dieron ayudas para poner ascensores y para poner calderas mejores.,NO,SPAM,NONE
152-53954-1,Ahora hay que dar un paso más en mejorar Madrid.,NO,SPAM,NONE
152-53954-2,Me encanta esta idea.,NO,SPAM,NONE
152-55206-0,"Me parece muy bien, pero desgraciadamente son cantos de sirena El Gobierno de España ha creado el impuesto al Sol y hace ya inviable que se pongan nuevas instalaciones solares.",YES,CLAIM,NONE
152-55206-1,Esperemos que el nuevo Gobierno que se fomre se ponga a derogar dicha normativa cuanto antes.,NO,SPAM,NONE
152-57689-0,"Yo llegaría más allá a este respecto, de manera que el Ayuntamiento liderara un proyecto pionero en toda España para sembrar de placas solares todas las azoteas de la ciudad de Madrid.",YES,CLAIM,NONE
152-57689-1,"A través de un acuerdo con el Inem desarrollaría equipos de instaladores, dándoles la formación necesaria y el impulso económico inicial para que, en 10-20 años se haya cubierto la mayoría de comunidades de vecinos de placas solares.",YES,PREMISE,RESULT
152-57689-2,"Serían miles de puestos de trabajo, con los ingresos correspondientes para el Estado a través del sistema impositivo vigente y el incremento en consumo, lo cual revitalizaría la economía local, todo ello unido al ahorro energético y de contaminantes.",YES,PREMISE,PRECISION
152-60591-0,Que en España graven el autoconsumo es una verguenza.,NO,SPAM,NONE
152-60591-1,En alemania con menos sol tienen más instalaciones de energia solar.,NO,SPAM,NONE
152-60591-2,Tenemos que aprovechar nuestros recursos.,YES,CLAIM,NONE
152-60591-3,"Por ejemplo el alumbrado público podría funcionar con energia solar reduciendo el consumo, y tantas y tantas cosas.",YES,PREMISE,PRECISION
152-64894-0,He estado apunto de poner esto así que apoyo.,NO,SPAM,NONE
152-72188-0,"Apoyo la propuesta es beneficio para todos, habría que incluir también los edificios Municipales etc.",YES,CLAIM,NONE
152-77481-0,Os proporngo otra forma de generar empleo y ayudar a las familias sin recursos.,NO,SPAM,NONE
152-77481-1,"Teniendo en cuenta que en Madrid, los bancos de alimentos independientes que funcionan cuentan con tan sólo 4 asalariados y 450 voluntarios, la creación de un un banco de alimentos de gestión municipal y pública generaría un número de en torno a 500 empleos para la coordinación de la recogida, almacenamiento y entrega de comida a familias sin recursos.",NO,SPAM,NONE
152-78229-0,La propuesta es interesante pero me temo que nos estamos olvidando de temas que son prioritarios para la vida de muchas familias sin recursos que no pueden alimentar a sus hijos.,NO,SPAM,NONE
152-78229-1,Os recuerdo que España es el país de la OCDE donde más avanzó la desigualdad durante la crisis.,NO,SPAM,NONE
152-78229-2,La desigualdad en España avanza a un ritmo que supera hasta 14 veces a Grecia.,NO,SPAM,NONE
152-78229-3,"La pobreza y la exclusión en España han aumentado alarmantemente en los últimos años, con 134 millones de personas en riesgo de exclusión en el año 2014 292 de la población española según concluye el informe Una economía al servicio del 1 hecha pública en 2016 por Oxfam Intermon.",NO,SPAM,NONE
152-78229-4,"Por otra lado, estamos a la espera de que nos apliquen 10000 millones de euros en recortes desde Europa.",NO,SPAM,NONE
152-78229-5,"Podemos seguir obviando este tema, pensar que no pasa nada pero ahora es el momento de plantear acciones contra la pobreza: .",NO,SPAM,NONE
152-80828-0,Una propuesta muy interesante.,NO,SPAM,NONE
152-80828-1,El único problema que presenta es cómo no que la tiene que pagar el conjunto de la ciudadanía en beneficio de particulares.,YES,CLAIM,NONE
152-80828-2,"Por esta razón, y considerando el enorme ahorro que supone al que las instala, creo que sería interesante que esta subvención se realizara como un préstamo a abonar con el ahorro de electricidad que estas placas suponen.",YES,PREMISE,RESULT
152-80828-3,"Incluso, en función de la capacidad económica del ayuntamiento podrían ser a interés cero.",YES,PREMISE,ADDITION
152-83300-0,Y con las horas de luz que tenemos¡! ¡! ¡Sería fantástico.,NO,SPAM,NONE
152-83300-1,"Hace un par de años mis padres visitaron un pueblo alemán donde vivieron, me sorprendió ver en las fotos que en la mayoría de los edificios tenían placas solares en los balcones además del tejado.",NO,SPAM,NONE
152-83300-2,En un país donde las horas de luz y los días soleados son mucho menor.,NO,SPAM,NONE
152-83300-3,Imaginaros si hiciéramos lo mismo.,NO,SPAM,NONE
152-83300-4,Lo que les fastidiaria a las hidroeléctricas y me encanta la idea de comentarlo con subemciones y estoy de acuerdo que crearían puestos de trabajo.,YES,CLAIM,NONE
152-83300-5,Sólo una pregunta No aprobó hace poco el Gobierno una ley que penaliza el uso de la energía solar y del autoconsumo?,NO,SPAM,NONE
152-83300-6,¿No habría que cambiar antes esa ley?.,NO,SPAM,NONE
152-84004-0,Habria que hacerlo de manera que la comunidad de propietarios no tenga que realizar ningúna consulta a todos los comuneros.,YES,CLAIM,NONE
152-84004-1,"Es decir, que el vecino que quiera, pueda instalar sin pedir permiso a la comunidad.",YES,PREMISE,RESTATEMENT
152-84004-2,"Si no, se complica.",YES,PREMISE,RESTATEMENT
152-84004-3,"Y de subvenciones nada, da lugar a clientelismo.",YES,PREMISE,ADDITION
152-87441-0,"Hola, Aquí tenéis una propuesta parecida.",NO,SPAM,NONE
15970-0-0,Chapas identificativas para embarazadas para cederles asiento,YES,CLAIM,NONE
15970-0-0,Chapas identificativas para que las embarazadas sean reconocidas como tal por los demás usuarios y hacer más fácil el cederles el asiento en el transporte público.,YES,CLAIM,NONE
15970-117757-0,"Ceder el sitio a una embarazada, un anciano o cualquier persona con problemas de movilidad es un tema de educación.",YES,CLAIM,NONE
15970-117757-1,"Estoy de acuerdo en que deberíamos ser más cívicos y levantarnos del asiento, cuando alguien lo necesita más que nosotros.",YES,CLAIM,NONE
15970-117757-2,"Pero me temo, que una chapa identificativa no va a cambiar el hecho de que algunas personas son sencillamente maleducadas o insensibles a las necesidades de otros.",YES,PREMISE,OPPOSITION
15970-117830-0,"Estoy de acuerdo contigo, pero muchas veces no es por mala educación, hay casos en los que puedes estar leyendo y no te das cuenta.",YES,PREMISE,OPPOSITION
15970-117830-1,Yo con esta propuesta quiero evitar ese momento violento que puede sufrir una embarazada a la hora de reclamar su preferencia sobre un sitio.,YES,PREMISE,REASON
15970-117830-2,"También serviría, para aquellas mujeres embarazas que se encuentran en los primeros meses de gestación y aun no es tan fácil identificarlas como embarazadas.",YES,PREMISE,ADDITION
15970-117830-3,Yo simplemente hablo por propia experiencia con mi mujer.,NO,SPAM,NONE
15970-117830-4,"Esta propuesta, como he dicho, existe en Londres y he visto que funciona bastante bien.",YES,PREMISE,SIMILARITY
15970-118039-0,"Esto es una broma, ¿verdad?",YES,CLAIM,NONE
15970-118039-1,Preferiría una campaña permanente de Rehumanizando al Ser Humano.,YES,CLAIM,NONE
15970-118039-2,"La confrontación pasa por la educación y el no creer que lo que te rodean son entes transparentes, sino personas.",YES,CLAIM,NONE
15970-118039-3,"En mi caso, cuando entra gente en el vehículo, siempre procuro alzar la mirada por si alguien necesita sentarse.",YES,CLAIM,NONE
15970-118039-4,Dimensiones paralelas.,NO,SPAM,NONE
15970-118039-5,"Este tipo de medidas funcionan, sí.",YES,CLAIM,NONE
15970-118039-6,Y funcionan también para hacer más egoísta a la gente y que solo se penalice una conducta si hay ley de por medio y sanción.,YES,PREMISE,RESULT
15970-118039-7,No por ley y sanción sociales.,YES,PREMISE,OPPOSITION
15970-118482-0,Totalmente de acuerdo.,YES,CLAIM,NONE
15970-118482-1,Eso me lo enseñaron casa antes de atarme los cordones!,YES,PREMISE,ADDITION
15970-118482-2,qué pasa ahora?.,YES,PREMISE,ADDITION
15970-118621-0,No es ningúna broma.,YES,CLAIM,NONE
15970-118621-1,"Mi mujer esta embarazada de 4 meses de nuestro segundo hijo, y te puedo asegurar que tanto en el primero embarazo como en este, muchas veces he tenido que ser yo el que recuerde a otros ciudadanos, la preferencia que tienen las embarazadas en los asientos del metro.",YES,PREMISE,NONE
15970-118621-2,"Y con respecto a la confrontación, te puedo hablar de algún caso, en el que al pedir el asiento a mi mujer, obviamente con mucha educación, se lo han negado.",NO,SPAM,NONE
15970-118621-3,"A mi me encantaría que no tuviéramos que recurrir a medidas como esta, pero desgraciadamente, todavía no estamos tan educados como creemos.",YES,CLAIM,NONE
